,SalesID,SalePrice,MachineID,ModelID,datasource,auctioneerID,YearMade,MachineHoursCurrentMeter,UsageBand,saledate,fiModelDesc,fiBaseModel,fiSecondaryDesc,fiModelSeries,fiModelDescriptor,ProductSize,fiProductClassDesc,state,ProductGroup,ProductGroupDesc,Drive_System,Enclosure,Forks,Pad_Type,Ride_Control,Stick,Transmission,Turbocharged,Blade_Extension,Blade_Width,Enclosure_Type,Engine_Horsepower,Hydraulics,Pushblock,Ripper,Scarifier,Tip_Control,Tire_Size,Coupler,Coupler_System,Grouser_Tracks,Hydraulics_Flow,Track_Type,Undercarriage_Pad_Width,Stick_Length,Thumb,Pattern_Changer,Grouser_Type,Backhoe_Mounting,Blade_Type,Travel_Controls,Differential_Type,Steering_Controls
6066,1159710,100000.0,1044733,1638,121,3.0,1998,9446.0,High,4/6/2006 0:00,D6RXL,D6,R,,XL,Medium,"Track Type Tractor, Dozer - 160.0 to 190.0 Horsepower",Oklahoma,TTT,Track Type Tractors,,EROPS w AC,,,,,Standard,,,,,,2 Valve,,Single Shank,,,,,,,,,,,,,,None or Unspecified,Semi U,Differential Steer,,
6067,1159711,32500.0,1066392,3767,121,3.0,1994,5888.0,Medium,7/29/2004 0:00,918F,918,F,,,,Wheel Loader - 90.0 to 100.0 Horsepower,Texas,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
6068,1159713,26000.0,853223,3547,121,3.0,1999,4472.0,Medium,12/1/2005 0:00,426C,426,C,,,,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,New Hampshire,BL,Backhoe Loaders,Two Wheel Drive,EROPS,None or Unspecified,Reversible,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
6069,1159717,14500.0,1022088,15880,121,3.0,1998,6095.0,Medium,6/25/2009 0:00,215S,215,S,,,,Backhoe Loader - 16.0 + Ft Standard Digging Depth,Idaho,BL,Backhoe Loaders,Four Wheel Drive,EROPS w AC,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
6070,1159718,20000.0,1046747,10492,121,3.0,1000,22744.0,Low,12/6/2007 0:00,L160,L160,,,,Medium,Wheel Loader - 250.0 to 275.0 Horsepower,Tennessee,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,26.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
6071,1159721,28000.0,1000229,16750,121,3.0,2005,0.0,,8/9/2007 0:00,WB150-2N,WB150,,-2N,,,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,Georgia,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
6072,1159724,16000.0,1009812,9578,121,3.0,2002,424.0,Medium,7/29/2004 0:00,S185,S185,,,,,Skid Steer Loader - Unidentified,North Carolina,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
6073,1159726,17500.0,1024513,20103,121,3.0,2004,1319.0,Medium,6/12/2009 0:00,TL150,TL150,,,,,Skid Steer Loader - 2201.0 to 2701.0 Lb Operating Capacity,New Jersey,SSL,Skid Steer Loaders,,EROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,Yes,Standard,,,,,,,,,,,
6074,1159730,17500.0,1014877,4606,121,3.0,2000,0.0,,6/16/2011 0:00,310SE,310,SE,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Florida,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
6075,1159737,35000.0,1014516,585,121,3.0,1999,4237.0,Medium,8/24/2006 0:00,WA180-3,WA180,,-3,,,Wheel Loader - 100.0 to 110.0 Horsepower,Michigan,WL,Wheel Loader,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,,,,,,,,,,,
6076,1159743,11000.0,1068945,17474,121,3.0,1999,604.0,Low,8/11/2005 0:00,LX865,LX865,,,,,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Indiana,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
6077,1159749,106000.0,1052675,4132,121,3.0,2000,2019.0,Low,1/29/2004 0:00,D6R,D6,R,,,Medium,"Track Type Tractor, Dozer - 160.0 to 190.0 Horsepower",Tennessee,TTT,Track Type Tractors,,OROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
6078,1159751,38000.0,552724,4128,121,3.0,1000,9852.0,Low,8/25/2011 0:00,D6H,D6,H,,,Medium,"Track Type Tractor, Dozer - 160.0 to 190.0 Horsepower",Indiana,TTT,Track Type Tractors,,OROPS,,,,,Powershift,,,,,,3 Valve,,Single Shank,,,,,,,,,,,,,,None or Unspecified,Semi U,Differential Steer,,
6079,1159753,89025.0,1002314,3380,121,3.0,1000,36421.0,High,1/25/2011 0:00,16G,16,G,,,,Motorgrader - 200.0 + Horsepower,Oregon,MG,Motor Graders,No,EROPS,,,,,Powershift,,None or Unspecified,16',None or Unspecified,No,Base + 1 Function,Yes,Yes,None or Unspecified,Sideshift & Tip,"23.5""",,,,,,,,,,,,,,,
6080,1159758,18500.0,1016086,37198,121,3.0,2007,0.0,,7/9/2009 0:00,WL440B,WL440,B,,,Compact,Wheel Loader - 60.0 to 80.0 Horsepower,Wisconsin,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,Yes,,,,,,,,2 Valve,,,,,None or Unspecified,Hydraulic,,,,,,,,,,,,,Standard,Conventional
6081,1159762,15500.0,1054889,18262,121,3.0,2007,53.0,Low,8/13/2009 0:00,MC70B,MC70,B,,,,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Colorado,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
6082,1159763,55000.0,1067212,6798,121,3.0,2007,836.0,Low,8/29/2011 0:00,621D,621,D,,,,Wheel Loader - 120.0 to 135.0 Horsepower,Florida,WL,Wheel Loader,,OROPS,Yes,,None or Unspecified,,,,,,,,2 Valve,,,,,20.5,Hydraulic,,,,,,,,,,,,,Standard,Conventional
6083,1159767,65000.0,1005432,385,121,3.0,2004,6138.0,Medium,5/26/2011 0:00,PC200LC7,PC200,,LC,7,Small,"Hydraulic Excavator, Track - 16.0 to 19.0 Metric Tons",Alabama,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,"9' 6""",Manual,None or Unspecified,Double,,,,,
6084,1159778,15500.0,1052407,35997,121,3.0,2006,515.0,Low,7/16/2009 0:00,430,430,,,,Mini,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Georgia,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
6085,1159793,39000.0,1066419,22274,121,3.0,2003,1905.0,High,1/26/2006 0:00,550HWT,550,H,,WT,,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Florida,TTT,Track Type Tractors,,OROPS,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
6086,1159794,16500.0,792230,3409,121,3.0,2005,2092.0,High,4/12/2007 0:00,226B,226,B,,,,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Florida,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
6087,1159806,27000.0,4952,3538,121,3.0,2001,2455.0,Medium,11/17/2005 0:00,416C,416,C,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Alabama,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,Reversible,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
6088,1159808,85000.0,1042140,4157,121,3.0,1994,19068.0,Medium,11/4/2009 0:00,D9N,D9,N,,,Large,"Track Type Tractor, Dozer - 260.0 + Horsepower",Nevada,TTT,Track Type Tractors,,EROPS w AC,,,,,Powershift,,,,,,2 Valve,,Single Shank,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
6089,1159810,47000.0,1038082,1907,121,3.0,1998,4635.0,Medium,5/20/2004 0:00,690ELC,690,E,,LC,Large / Medium,"Hydraulic Excavator, Track - 19.0 to 21.0 Metric Tons",Georgia,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
6090,1159812,26500.0,477804,3542,121,3.0,2002,5632.0,Medium,11/18/2010 0:00,420D,420,D,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
6091,1159814,27500.0,1042794,13247,121,3.0,2005,1611.0,Medium,8/5/2010 0:00,580MII,580,M,II,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Washington,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
6092,1159816,12000.0,1028738,18265,121,3.0,2004,522.0,Low,11/15/2007 0:00,MC90,MC90,,,,,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,North Carolina,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
6093,1159823,45000.0,899124,3783,121,3.0,2000,11996.0,High,12/1/2005 0:00,928G,928,G,,,,Wheel Loader - 120.0 to 135.0 Horsepower,Indiana,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
6094,1159825,31500.0,1059186,28502,121,3.0,1996,6540.0,Medium,5/14/2009 0:00,PC300LC5K,PC300,LC,5,K,Large / Medium,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Alabama,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
6095,1159828,24500.0,52050,7046,121,3.0,2002,1396.0,Medium,8/25/2005 0:00,304.5,304.5,,,,Mini,"Hydraulic Excavator, Track - 4.0 to 5.0 Metric Tons",Louisiana,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,Manual,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,Yes,Double,,,,,
6096,1159831,10000.0,1065518,28613,121,3.0,1000,9458.0,Medium,9/3/2009 0:00,PC300LC5L,PC300,LC,5,L,Large / Medium,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Alabama,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
6097,1159833,25500.0,1057715,4607,121,3.0,2001,0.0,,12/18/2008 0:00,310SG,310,SG,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Illinois,BL,Backhoe Loaders,Four Wheel Drive,EROPS w AC,None or Unspecified,None or Unspecified,No,Extended,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
6098,1159839,16500.0,1012779,7019,121,3.0,2000,780.0,Low,1/29/2004 0:00,246,246,,,,,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Texas,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
6099,1159848,46000.0,1008218,14308,121,3.0,2000,11279.0,High,6/12/2008 0:00,330LC,330,,,LC,Large / Medium,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Idaho,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
6100,1159849,79000.0,186877,3824,121,3.0,2002,8736.0,High,11/15/2007 0:00,950G,950,G,,,Medium,Wheel Loader - 175.0 to 200.0 Horsepower,California,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,Yes,,,,,,,,2 Valve,,,,,23.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
6101,1159850,35000.0,606374,3539,121,3.0,2004,1358.0,High,8/24/2006 0:00,416D,416,D,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,BL,Backhoe Loaders,Two Wheel Drive,OROPS,None or Unspecified,Street,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
6102,1159851,14000.0,1031741,4840,121,3.0,1000,5400.0,Low,1/28/2010 0:00,850B,850,B,,,Medium,"Track Type Tractor, Dozer - 160.0 to 190.0 Horsepower",Alabama,TTT,Track Type Tractors,,OROPS,,,,,Hydrostatic,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
6103,1159853,100000.0,400216,1196,121,3.0,2004,2410.0,Medium,4/12/2007 0:00,322CL,322,C,,L,Large / Medium,"Hydraulic Excavator, Track - 24.0 to 28.0 Metric Tons",Florida,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,Yes,Double,,,,,
6104,1159854,25500.0,1045977,1893,121,3.0,2002,5300.0,Medium,6/12/2009 0:00,650HLGP,650,H,,LGP,,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",New Jersey,TTT,Track Type Tractors,,EROPS w AC,,,,,Hydrostatic,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
6105,1159855,52000.0,470863,1598,121,3.0,2005,3055.0,Medium,7/24/2009 0:00,D5NLGP,D5,N,,LGP,Medium,"Track Type Tractor, Dozer - 105.0 to 130.0 Horsepower",Texas,TTT,Track Type Tractors,,EROPS w AC,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,VPAT,None or Unspecified,,
6106,1159861,13000.0,136574,7043,121,3.0,2001,2556.0,High,12/14/2006 0:00,303.5,303.5,,,,Mini,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Georgia,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Rubber,16 inch,None or Unspecified,None or Unspecified,Yes,Double,,,,,
6107,1159862,17000.0,1060788,4675,121,3.0,1995,10088.0,Medium,1/29/2009 0:00,490E,490,E,,,Small,"Hydraulic Excavator, Track - 12.0 to 14.0 Metric Tons",Iowa,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Steel,24 inch,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
6108,1159870,9500.0,1005071,6916,121,3.0,2004,1690.0,Low,5/5/2011 0:00,CX31,CX31,,,,Mini,"Hydraulic Excavator, Track - 3.0 to 4.0 Metric Tons",Georgia,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
6109,1159874,18000.0,1016708,9578,121,3.0,2002,460.0,Medium,8/12/2004 0:00,S185,S185,,,,,Skid Steer Loader - Unidentified,North Carolina,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Standard,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
6110,1159875,17500.0,1057548,3433,121,3.0,2004,342.0,Low,11/2/2006 0:00,262B,262,B,,,,Skid Steer Loader - 2701.0+ Lb Operating Capacity,Tennessee,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
6111,1159876,35000.0,934698,3542,121,3.0,2003,2207.0,High,2/23/2006 0:00,420D,420,D,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Oklahoma,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
6112,1159881,13000.0,21277,4331,121,3.0,1000,24033.0,High,8/27/2009 0:00,IT28B,IT28,B,,,,Wheel Loader - 110.0 to 120.0 Horsepower,Alabama,WL,Wheel Loader,,EROPS w AC,Yes,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,Manual,,,,,,,,,,,,,Standard,Conventional
6113,1159890,19000.0,1013166,1889,121,3.0,1997,6610.0,Medium,6/18/2009 0:00,650GLGP,650,G,,LGP,,"Track Type Tractor, Dozer - 85.0 to 105.0 Horsepower",Mississippi,TTT,Track Type Tractors,,OROPS,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
6114,1159901,23500.0,365386,7046,121,3.0,2001,1709.0,Medium,10/20/2005 0:00,304.5,304.5,,,,Mini,"Hydraulic Excavator, Track - 4.0 to 5.0 Metric Tons",Arizona,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,,,,Rubber,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
6115,1159904,27000.0,1068641,11822,121,3.0,1993,4972.0,Low,5/31/2007 0:00,70ZIII,70,Z,III,,Medium,Wheel Loader - 150.0 to 175.0 Horsepower,Illinois,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,23.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
6116,1159905,23000.0,1038817,3567,121,3.0,1995,14479.0,High,8/23/2007 0:00,446B,446,B,,,,Backhoe Loader - 16.0 + Ft Standard Digging Depth,New York,BL,Backhoe Loaders,Four Wheel Drive,EROPS,None or Unspecified,Reversible,No,Extended,Powershift,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
6117,1159907,44000.0,1038919,2144,121,3.0,2004,4973.0,Medium,6/9/2011 0:00,SK210LC,SK210,,,LC,Large / Medium,"Hydraulic Excavator, Track - 21.0 to 24.0 Metric Tons",Texas,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,32 inch,"9' 8""",None or Unspecified,Yes,Double,,,,,
6118,1159909,10000.0,770969,4639,121,3.0,1000,4646.0,Low,6/12/2008 0:00,410C,410,C,,,,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,New York,BL,Backhoe Loaders,Two Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
6119,1159910,16000.0,1011475,10442,121,3.0,1989,5591.0,Low,5/4/2006 0:00,4500,4500,,,,Medium,Wheel Loader - 225.0 to 250.0 Horsepower,New York,WL,Wheel Loader,,OROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,None or Unspecified,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
6120,1159917,47000.0,486604,3783,121,3.0,2001,7013.0,High,10/5/2006 0:00,928G,928,G,,,,Wheel Loader - 120.0 to 135.0 Horsepower,Texas,WL,Wheel Loader,,OROPS,Yes,,None or Unspecified,,,,,,,,3 Valve,,,,,20.5,Manual,,,,,,,,,,,,,Standard,Conventional
6121,1159929,15500.0,1055057,3177,121,3.0,1992,0.0,,1/25/2007 0:00,580SUPER K,580,SUPER K,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,BL,Backhoe Loaders,Two Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Standard,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
6122,1159931,19000.0,617748,3538,121,3.0,1998,0.0,,2/26/2010 0:00,416C,416,C,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Texas,BL,Backhoe Loaders,Four Wheel Drive,EROPS,None or Unspecified,None or Unspecified,No,Extended,Powershuttle,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
6123,1159933,12500.0,1016125,12915,121,3.0,1996,1820.0,Low,2/23/2006 0:00,MD70,MD70,,,,,Skid Steer Loader - 1751.0 to 2201.0 Lb Operating Capacity,Texas,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,Yes,Standard,,,,,,,,,,,
6124,1159939,38000.0,1010846,3877,121,3.0,1000,24597.0,Medium,5/17/2007 0:00,980C,980,C,,,Medium,Wheel Loader - 275.0 to 350.0 Horsepower,North Dakota,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,26.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
6125,1159942,27000.0,1069010,9055,121,3.0,2000,15042.0,High,8/13/2009 0:00,PC300,PC300,,,,Large / Medium,"Hydraulic Excavator, Track - 33.0 to 40.0 Metric Tons",Missouri,TEX,Track Excavators,,EROPS w AC,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,"11' 0""",None or Unspecified,None or Unspecified,Double,,,,,
6126,1159943,10500.0,1035537,36033,121,3.0,2003,1505.0,Medium,11/18/2010 0:00,S150,S150,,,,,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,South Carolina,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,Manual,Yes,None or Unspecified,Standard,,,,,,,,,,,
6127,1159955,28000.0,1052835,1907,121,3.0,1994,3969.0,Low,12/6/2007 0:00,690ELC,690,E,,LC,Large / Medium,"Hydraulic Excavator, Track - 19.0 to 21.0 Metric Tons",Ohio,TEX,Track Excavators,,EROPS,,,,,,,,,,,Standard,,,,,,None or Unspecified,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Double,,,,,
6128,1159956,41000.0,1049997,4093,121,3.0,2003,3461.0,High,6/1/2006 0:00,D3G,D3,G,,,,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Ohio,TTT,Track Type Tractors,,EROPS w AC,,,,,Hydrostatic,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
6129,1159959,45000.0,788460,12706,121,3.0,2008,2066.0,High,5/26/2011 0:00,D3KLGP,D3,K,,LGP,,"Track Type Tractor, Dozer - 20.0 to 75.0 Horsepower",Florida,TTT,Track Type Tractors,,OROPS,,,,,Hydrostatic,,,,,,3 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,PAT,None or Unspecified,,
6130,1159964,27000.0,375335,13398,121,3.0,2004,206.0,Low,11/2/2006 0:00,305CR,305,,,CR,Mini,"Hydraulic Excavator, Track - 5.0 to 6.0 Metric Tons",Iowa,TEX,Track Excavators,,EROPS,,,,,,,,,,,Auxiliary,,,,,,Manual,,,,Steel,None or Unspecified,None or Unspecified,None or Unspecified,None or Unspecified,Triple,,,,,
6131,1159969,8500.0,1007177,17472,121,3.0,1999,199.0,Low,12/15/2005 0:00,LX565,LX565,,,,,Skid Steer Loader - 1351.0 to 1601.0 Lb Operating Capacity,Kentucky,SSL,Skid Steer Loaders,,OROPS,None or Unspecified,,,,,,,,,,Auxiliary,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,Standard,,,,,,,,,,,
6132,1159971,80000.0,1046695,4035,121,3.0,1000,301.0,Low,1/27/2011 0:00,D10N,D10,N,,,Large,"Track Type Tractor, Dozer - 260.0 + Horsepower",Alabama,TTT,Track Type Tractors,,EROPS w AC,,,,,Powershift,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,Lever,,
6133,1159978,61000.0,1049026,4156,121,3.0,1000,5796.0,Low,8/20/2009 0:00,D9L,D9,L,,,Large,"Track Type Tractor, Dozer - 260.0 + Horsepower",Kentucky,TTT,Track Type Tractors,,EROPS w AC,,,,,Powershift,,,,,,2 Valve,,Single Shank,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,Lever,,
6134,1159980,22000.0,1025258,4754,121,3.0,2000,11663.0,Medium,6/25/2009 0:00,644H,644,H,,,Medium,Wheel Loader - 175.0 to 200.0 Horsepower,Florida,WL,Wheel Loader,,EROPS w AC,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,23.5,Hydraulic,,,,,,,,,,,,,Standard,Conventional
6135,1159990,84000.0,149570,1638,121,3.0,1998,16323.0,High,11/2/2006 0:00,D6RXL,D6,R,,XL,Medium,"Track Type Tractor, Dozer - 160.0 to 190.0 Horsepower",Georgia,TTT,Track Type Tractors,,EROPS w AC,,,,,Standard,,,,,,2 Valve,,None or Unspecified,,,,,,,,,,,,,,None or Unspecified,Semi U,Differential Steer,,
6136,1159991,48000.0,1017047,3855,121,3.0,1000,5182.0,Low,10/4/2007 0:00,966D,966,D,,,Medium,Wheel Loader - 175.0 to 200.0 Horsepower,Kansas,WL,Wheel Loader,,EROPS,None or Unspecified,,None or Unspecified,,,,,,,,2 Valve,,,,,23.5,None or Unspecified,,,,,,,,,,,,,Standard,Conventional
6137,1160000,33000.0,1003244,4642,121,3.0,2005,1808.0,Medium,8/25/2009 0:00,410G,410,G,,,,Backhoe Loader - 15.0 to 16.0 Ft Standard Digging Depth,California,BL,Backhoe Loaders,Four Wheel Drive,OROPS,None or Unspecified,None or Unspecified,No,Extended,Powershift,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
6138,1160001,16500.0,1029941,5261,121,3.0,1977,4552.0,Low,11/17/2005 0:00,D355A,D355,A,,,Large,"Track Type Tractor, Dozer - 260.0 + Horsepower",North Dakota,TTT,Track Type Tractors,,EROPS,,,,,Standard,,,,,,2 Valve,,Single Shank,,,,,,,,,,,,,,None or Unspecified,None or Unspecified,None or Unspecified,,
6139,1160002,37000.0,330130,3542,121,3.0,2002,3458.0,High,1/26/2006 0:00,420D,420,D,,,,Backhoe Loader - 14.0 to 15.0 Ft Standard Digging Depth,Pennsylvania,BL,Backhoe Loaders,Four Wheel Drive,EROPS w AC,None or Unspecified,Reversible,No,Extended,Standard,None or Unspecified,,,,,,,,,,,,,,,,,,,,,,,,,
